ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,DNA-templated transcription,3474,39,0.030135989074731254,1,"CTDSPL,BRD8,CHP1,CDYL2,ELK4,ETS1,FOXK1,CUX2,RYBP,ZNF521,AUTS2,EHF,AHDC1,SLCO3A1,KANSL1,ZBTB48,HMGA1,ZNF662,RERE,NFIA,MTERF3,BCL11A,PRKCB,PRKCH,PTAFR,EP400,RREB1,SMURF2,SMYD3,CREB3L2,ZNF215,CARD14,MCPH1,AXIN1,URI1,CREG1,BTRC,RPS6KA4,MTA2"
BP,interleukin-1-mediated signaling pathway,32,2,0.03014724983851401,1,"IL1RN,RPS6KA4"
BP,nucleotide catabolic process,77,3,0.030844302842110326,1,"PDE4D,ENTPD7,GDA"
MF,G protein-coupled pyrimidinergic nucleotide receptor activity,4,1,0.030863182269518986,1,P2RY2
MF,lipopeptide binding,10,1,0.031036179748426637,1,CD1D
MF,RNA polymerase II cis-regulatory region sequence-specific DNA binding,1165,16,0.031128631385601915,1,"ELK4,ETS1,FOXK1,CUX2,ZNF521,EHF,ZBTB48,HMGA1,ZNF662,NFIA,BCL11A,RREB1,SMYD3,CREB3L2,TOP1,ZNF215"
BP,purine deoxyribonucleoside metabolic process,5,1,0.031433430329907544,1,GDA
BP,apical junction assembly,77,3,0.03159547942414656,1,"PRKCH,VCL,DLG5"
BP,purine nucleobase catabolic process,3,1,0.0315991197065592,1,GDA
BP,protein succinylation,4,1,0.031826149380056734,1,OGDH
BP,histone succinylation,4,1,0.031826149380056734,1,OGDH
BP,protein acylation,144,4,0.03243841953361887,1,"BRD8,AUTS2,OGDH,EP400"
MF,supercoiled DNA binding,5,1,0.03250283343027393,1,TOP1
BP,positive regulation of acylglycerol transport,3,1,0.03251203749817021,1,LPCAT3
BP,positive regulation of triglyceride transport,3,1,0.03251203749817021,1,LPCAT3
MF,DNA-DNA tethering activity,4,1,0.032535636891587054,1,AHDC1
BP,protein maturation by [4Fe-4S] cluster transfer,7,1,0.032596919831499926,1,BOLA3
BP,RNA biosynthetic process,3505,39,0.03276766700439758,1,"CTDSPL,BRD8,CHP1,CDYL2,ELK4,ETS1,FOXK1,CUX2,RYBP,ZNF521,AUTS2,EHF,AHDC1,SLCO3A1,KANSL1,ZBTB48,HMGA1,ZNF662,RERE,NFIA,MTERF3,BCL11A,PRKCB,PRKCH,PTAFR,EP400,RREB1,SMURF2,SMYD3,CREB3L2,ZNF215,CARD14,MCPH1,AXIN1,URI1,CREG1,BTRC,RPS6KA4,MTA2"
BP,purine deoxyribonucleoside monophosphate catabolic process,6,1,0.03279029759134683,1,GDA
BP,response to symbiont,6,1,0.03283017551445402,1,PTAFR
BP,response to symbiotic bacterium,6,1,0.03283017551445402,1,PTAFR
BP,nucleus organization,143,4,0.03285588073104583,1,"ETS1,PRKCB,SRPK2,WDR73"
BP,protein localization to cell-cell junction,22,2,0.03291511002341867,1,"VCL,DLG5"
BP,positive regulation of peptidyl-threonine phosphorylation,29,2,0.033072091843257954,1,"CAB39,AXIN1"
BP,regulation of ubiquitin-protein transferase activity,38,2,0.03334329464189479,1,"FZR1,BTRC"
BP,unidimensional cell growth,3,1,0.03352047856160967,1,BIN3
BP,cerebellum maturation,3,1,0.03353640096377039,1,RERE
BP,cerebellar cortex maturation,3,1,0.03353640096377039,1,RERE
BP,regulation of acylglycerol transport,4,1,0.033599735272310464,1,LPCAT3
BP,regulation of triglyceride transport,4,1,0.033599735272310464,1,LPCAT3
MF,copper chaperone activity,7,1,0.03362257683173153,1,ATOX1
CC,senescence-associated heterochromatin focus,3,1,0.033765160596757264,1,HMGA1
BP,adrenergic receptor signaling pathway,33,2,0.0340792541288197,1,"AKAP13,PDE4D"
BP,mammary gland epithelial cell proliferation,26,2,0.03414443596492624,1,"RREB1,BTRC"
MF,CTPase activity,5,1,0.03416281838257758,1,ENTPD7
BP,negative regulation of interleukin-1-mediated signaling pathway,7,1,0.03429722284815964,1,IL1RN
CC,ATPase complex,144,4,0.03468575980323703,1,"BRD8,BCL11A,EP400,MTA2"
MF,platelet activating factor receptor activity,3,1,0.034794060632953,1,PTAFR
CC,Cul7-RING ubiquitin ligase complex,4,1,0.0349474118881198,1,FBXW8
BP,maternal process involved in parturition,6,1,0.035279082615482765,1,PTAFR
BP,dGMP metabolic process,5,1,0.035301185929234445,1,GDA
MF,1-acylglycerophosphoethanolamine O-acyltransferase activity,4,1,0.03543366491436247,1,LPCAT3
MF,1-acylglycerophosphoserine O-acyltransferase activity,4,1,0.03543366491436247,1,LPCAT3
BP,protein methylation,80,3,0.03560549329419335,1,"AUTS2,KANSL1,SMYD3"
BP,protein alkylation,80,3,0.03560549329419335,1,"AUTS2,KANSL1,SMYD3"
BP,positive regulation of protein modification process,808,13,0.035879525557021424,1,"CHP1,TNIK,AUTS2,SLCO3A1,KANSL1,IL20,FZR1,CAB39,NDFIP2,SMYD3,CARD14,AXIN1,BTRC"
MF,transketolase or transaldolase activity,5,1,0.036019781910695145,1,TKT
BP,positive regulation of neutrophil degranulation,4,1,0.036096850269937156,1,PTAFR
BP,regulation of proteasomal ubiquitin-dependent protein catabolic process,143,4,0.03692068795585677,1,"RYBP,FBXW8,FZR1,AXIN1"
MF,acetylesterase activity,5,1,0.037278563737662494,1,CEL
BP,regulation of dendrite development,99,4,0.03739721040200316,1,"TNIK,CUX2,FBXW8,BCL11A"
MF,calcium-dependent protein serine/threonine kinase activity,22,2,0.037683169882368445,1,"PRKCB,PRKCH"
BP,"pentose-phosphate shunt, non-oxidative branch",6,1,0.03772369737214835,1,TKT
MF,creatine transmembrane transporter activity,4,1,0.03776896109355741,1,SLC16A12
BP,creatine transmembrane transport,4,1,0.03776896109355741,1,SLC16A12
CC,histone acetyltransferase complex,94,3,0.03781330063208842,1,"BRD8,KANSL1,EP400"
BP,penetration of zona pellucida,9,1,0.03786494659198078,1,B4GALT1
BP,detection of virus,6,1,0.03798311377578846,1,SERINC5
MF,histone H3S10 kinase activity,4,1,0.038072530180645575,1,RPS6KA4
MF,lipopolysaccharide immune receptor activity,6,1,0.03829927005555502,1,PTAFR
BP,regulation of protein localization to cell-cell junction,3,1,0.03836436703446566,1,VCL
BP,lactam metabolic process,3,1,0.038442148991241876,1,SLC16A12
MF,N-acetyllactosamine synthase activity,5,1,0.03846822312377954,1,B4GALT1
MF,cis-regulatory region sequence-specific DNA binding,1186,16,0.03853612373753046,1,"ELK4,ETS1,FOXK1,CUX2,ZNF521,EHF,ZBTB48,HMGA1,ZNF662,NFIA,BCL11A,RREB1,SMYD3,CREB3L2,TOP1,ZNF215"
BP,regulation of anaphase-promoting complex-dependent catabolic process,5,1,0.03866258102771221,1,FZR1
BP,very long-chain fatty acid catabolic process,7,1,0.03911186732642757,1,ACOX1
BP,nucleoside phosphate catabolic process,86,3,0.039117169937491536,1,"PDE4D,ENTPD7,GDA"
MF,calcium-dependent protein kinase activity,23,2,0.039172903350084595,1,"PRKCB,PRKCH"
BP,regulation of fat cell differentiation,146,4,0.039452170127934186,1,"METRNL,RREB1,TRIO,AXIN1"
MF,short-chain carboxylesterase activity,6,1,0.0398621049035854,1,CEL
BP,negative regulation of dephosphorylation,35,2,0.040054402107143706,1,"CHP1,FKBP1A,URI1"
BP,proteasome-mediated ubiquitin-dependent protein catabolic process,456,8,0.04020783350207853,1,"RYBP,FBXW8,FZR1,SMURF2,UBE2G1,AXIN1,ZNRF1,BTRC"
BP,intestinal absorption,41,2,0.040229490685035424,1,"LPCAT3,CEL"
MF,oxoglutarate dehydrogenase (succinyl-transferring) activity,4,1,0.040465283808406576,1,OGDH
MF,R-SMAD binding,25,2,0.040610453291425944,1,"ZC3H3,AXIN1"
BP,regulation of fatty acid biosynthetic process,55,2,0.040673155298269925,1,"UBR4,EIF6"
BP,glyceraldehyde-3-phosphate metabolic process,6,1,0.04102800355484428,1,TKT
BP,positive regulation of odontogenesis of dentin-containing tooth,3,1,0.041249281729822986,1,PRKCB
BP,regulation of biosynthetic process,5604,53,0.04155796427039969,1,"LPCAT3,CTDSPL,BRD8,CHP1,CLC,CDYL2,MSI2,ELK4,ETS1,FCER2,FOXK1,CUX2,UBR4,RYBP,ZNF521,AUTS2,EHF,AHDC1,SLCO3A1,KANSL1,STPG4,ZBTB48,HMGA1,EIF6,ZNF662,RERE,NFIA,MTERF3,PDE4D,BCL11A,NDFIP2,PRG2,PRKCB,PRKCH,PTAFR,SLC24A3,EP400,RPS6KA2,RREB1,SMURF2,SMYD3,CREB3L2,SRPK2,TOP1,ZNF215,CARD14,MCPH1,AXIN1,URI1,CREG1,BTRC,RPS6KA4,IL1RL1,MTA2"
BP,dibenzo-p-dioxin metabolic process,4,1,0.04158021281348774,1,PRKCB
BP,L-serine biosynthetic process,5,1,0.04170704369324084,1,SERINC5
BP,pyrimidine ribonucleoside diphosphate metabolic process,7,1,0.04187500916980502,1,ENTPD7
BP,UDP metabolic process,7,1,0.04187500916980502,1,ENTPD7
BP,ribonucleoside diphosphate catabolic process,8,1,0.04187624022829116,1,ENTPD7
BP,ribosome assembly,61,2,0.04190737089775627,1,"EIF6,MTERF3"
CC,BRISC complex,6,1,0.04210205768785345,1,BABAM2
BP,hypotonic salinity response,4,1,0.04224590615747615,1,SLC12A6
BP,cellular hypotonic salinity response,4,1,0.04224590615747615,1,SLC12A6
BP,axial mesoderm formation,3,1,0.042362891855179906,1,AXIN1
BP,nuclear speck organization,4,1,0.042652398662576814,1,SRPK2
BP,brain renin-angiotensin system,4,1,0.04274814076360596,1,RPS6KA2
CC,laminin-3 complex,3,1,0.04292166000900654,1,LAMA3
MF,carbohydrate binding,271,5,0.04296635643560705,1,"CLC,FCER2,ITIH1,PRG2,MRC2"
BP,ubiquitin-dependent protein catabolic process,635,10,0.0429758069862268,1,"UBR4,RYBP,FBXW8,FZR1,NDFIP2,SMURF2,UBE2G1,AXIN1,ZNRF1,BTRC"
BP,regulation of keratinocyte differentiation,40,2,0.04314144892263493,1,"IL20,PRKCH"
MF,histone H3T6 kinase activity,2,1,0.04331561161017853,1,PRKCB
MF,RNA polymerase II complex binding,35,2,0.04364037770522873,1,"SMYD3,URI1"
BP,positive regulation of neutrophil activation,6,1,0.04378565830678218,1,PTAFR
BP,hindbrain maturation,5,1,0.04397658322450051,1,RERE
BP,regulation of intestinal cholesterol absorption,9,1,0.044038625715769095,1,LPCAT3
CC,A band,34,2,0.04405426882094338,1,"DST,MYOM2"
BP,intracellular monoatomic ion homeostasis,532,9,0.044340794307262704,1,"CHP1,FKBP1A,BOLA3,FRRS1,ATOX1,P2RY2,PDE4D,PRKCB,SLC24A3,CREG1"
CC,oxoglutarate dehydrogenase complex,5,1,0.044437288954290166,1,OGDH
BP,negative regulation of relaxation of cardiac muscle,2,1,0.04461950915930994,1,PDE4D
BP,negative regulation of neuron maturation,3,1,0.04473522000163091,1,BCL11A
CC,male pronucleus,7,1,0.04488505956395669,1,STPG4
BP,monoatomic ion homeostasis,607,10,0.04502988420230018,1,"CHP1,FKBP1A,BOLA3,FRRS1,ATOX1,P2RY2,PDE4D,PRKCB,SLC24A3,SLC12A4,CREG1,SLC12A6"
MF,retinyl-palmitate esterase activity,7,1,0.04526001851189618,1,CEL
BP,modification-dependent protein catabolic process,645,10,0.04571443370303081,1,"UBR4,RYBP,FBXW8,FZR1,NDFIP2,SMURF2,UBE2G1,AXIN1,ZNRF1,BTRC"
CC,protein acetyltransferase complex,104,3,0.04580014949680642,1,"BRD8,KANSL1,EP400"
BP,interleukin-33-mediated signaling pathway,8,1,0.04630979211189681,1,IL1RL1
CC,laminin-5 complex,3,1,0.04647921339560907,1,LAMA3
MF,MAP kinase kinase kinase kinase activity,5,1,0.046522677655016706,1,MAP4K3
BP,antigen processing and presentation of lipid antigen via MHC class Ib,7,1,0.046525634757337335,1,CD1D
BP,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib",7,1,0.046525634757337335,1,CD1D
CC,acetyltransferase complex,105,3,0.0465564246425792,1,"BRD8,KANSL1,EP400"
CC,lamin filament,5,1,0.046603903419760076,1,EIF6
BP,positive regulation of killing of cells of another organism,8,1,0.04699365085949593,1,FCER2
MF,protein-macromolecule adaptor activity,417,8,0.04704043382300265,1,"AKAP13,ZZEF1,FZR1,BIN3,CSTPP1,AXIN1,BTRC,DLG5"
MF,"DNA topoisomerase type I (single strand cut, ATP-independent) activity",4,1,0.047189889116290094,1,TOP1
BP,response to dexamethasone,39,2,0.04766103692239747,1,"PTAFR,SMYD3"
BP,regulation of intestinal lipid absorption,10,1,0.047863327461164944,1,LPCAT3
BP,skeletal muscle tissue regeneration,37,2,0.0480048163715,1,"BIN3,CD9"
BP,leukocyte adhesion to vascular endothelial cell,58,2,0.048062804192471865,1,"ETS1,PTAFR"
BP,positive regulation of humoral immune response mediated by circulating immunoglobulin,7,1,0.04829506218979287,1,FCER2
BP,regulation of RNA metabolic process,3735,40,0.04834207061229752,1,"CTDSPL,BRD8,CHP1,CDYL2,ELK4,ETS1,FOXK1,CUX2,RYBP,ZNF521,AUTS2,EHF,AHDC1,SLCO3A1,KANSL1,ZBTB48,HMGA1,ZNF662,RERE,NFIA,MTERF3,BCL11A,PRKCB,PRKCH,PTAFR,EP400,RREB1,SMURF2,SMYD3,CREB3L2,SRPK2,ZNF215,CARD14,MCPH1,AXIN1,URI1,CREG1,BTRC,RPS6KA4,MTA2"
BP,regulation of systemic arterial blood pressure mediated by a chemical signal,47,2,0.04839745056269731,1,"PDE4D,RPS6KA2"
BP,regulation of dendrite morphogenesis,64,3,0.04842717057533901,1,"TNIK,CUX2,FBXW8"
MF,sterol esterase activity,7,1,0.04878543241265201,1,"CEL,LCAT"
BP,extraocular skeletal muscle development,4,1,0.04908863260327566,1,MYOM2
BP,mitochondrial ribosome assembly,10,1,0.0494409927070007,1,MTERF3
MF,transcription regulator activity,1906,23,0.0494669612956777,1,"BRD8,CDYL2,ELK4,ETS1,FOXK1,CUX2,RYBP,ZNF521,EHF,AHDC1,ZBTB48,HMGA1,ZNF662,RERE,NFIA,BCL11A,PRKCB,RREB1,CREB3L2,ZNF215,URI1,CREG1,MTA2"
BP,regulation of sodium:proton antiporter activity,5,1,0.049919942662851144,1,CHP1
BP,positive regulation of sodium:proton antiporter activity,5,1,0.049919942662851144,1,CHP1
BP,nucleobase catabolic process,5,1,0.05012358519283741,1,GDA
BP,mitotic G2 DNA damage checkpoint signaling,37,2,0.05070664551054694,1,"FZR1,BABAM2"
BP,modification-dependent macromolecule catabolic process,656,10,0.050759353269377805,1,"UBR4,RYBP,FBXW8,FZR1,NDFIP2,SMURF2,UBE2G1,AXIN1,ZNRF1,BTRC"
MF,protein serine kinase activity,359,8,0.0510299465812334,1,"TNIK,PRKCB,PRKCH,RPS6KA2,SRPK2,TRIO,MAP4K3,RPS6KA4"
BP,lamellipodium assembly,72,3,0.05111678226348216,1,"AUTS2,BIN3,VCL"
BP,intracellular chemical homeostasis,711,11,0.05123292041747408,1,"CHP1,FOXK1,FKBP1A,BOLA3,FRRS1,ATOX1,P2RY2,PDE4D,PRKCB,SLC24A3,CREG1,SLC12A6"
MF,phosphatidic acid transfer activity,7,1,0.051256225271053786,1,PITPNC1
BP,negative regulation of dendrite extension,4,1,0.05131089371918603,1,BCL11A
BP,purine deoxyribonucleotide catabolic process,10,1,0.0515896980652381,1,GDA
CC,nuclear ubiquitin ligase complex,44,2,0.051834799182988445,1,"FZR1,BABAM2"
BP,central nervous system maturation,7,1,0.05194240617266487,1,RERE
BP,regulation of gene expression,5320,50,0.05195882052918113,1,"CTDSPL,BRD8,CHP1,CLC,CDYL2,MSI2,ELK4,ETS1,FOXK1,CUX2,RYBP,ZNF521,AUTS2,EHF,AHDC1,SLCO3A1,KANSL1,STPG4,ZBTB48,HMGA1,EIF6,ZNF662,RERE,NFIA,MTERF3,PDE4D,BCL11A,NDFIP2,PRG2,PRKCB,PRKCH,PTAFR,SLC24A3,EP400,RPS6KA2,RREB1,SMURF2,SMYD3,CREB3L2,SRPK2,TOP1,ZNF215,CARD14,MCPH1,AXIN1,URI1,CREG1,BTRC,RPS6KA4,IL1RL1,MTA2"
BP,regulation of proteolysis involved in protein catabolic process,235,5,0.052020895074240375,1,"RYBP,FBXW8,FZR1,AXIN1,BTRC"
MF,"phosphatidylinositol-4,5-bisphosphate binding",83,3,0.05232030010143481,1,"CAPG,ANXA9,SNX21"
BP,R-loop processing,6,1,0.05255997044042269,1,SRPK2
MF,calcium-independent protein kinase C activity,3,1,0.05260471533597022,1,PRKCH
MF,RNA polymerase core enzyme binding,41,2,0.05278717699822435,1,"SMYD3,URI1"
BP,regulation of macromolecule biosynthetic process,5447,51,0.05283737545150828,1,"CTDSPL,BRD8,CHP1,CLC,CDYL2,MSI2,ELK4,ETS1,FCER2,FOXK1,CUX2,RYBP,ZNF521,AUTS2,EHF,AHDC1,SLCO3A1,KANSL1,STPG4,ZBTB48,HMGA1,EIF6,ZNF662,RERE,NFIA,MTERF3,PDE4D,BCL11A,NDFIP2,PRG2,PRKCB,PRKCH,PTAFR,SLC24A3,EP400,RPS6KA2,RREB1,SMURF2,SMYD3,CREB3L2,SRPK2,TOP1,ZNF215,CARD14,MCPH1,AXIN1,URI1,CREG1,BTRC,RPS6KA4,IL1RL1,MTA2"
BP,myoblast fusion involved in skeletal muscle regeneration,4,1,0.05314203979563947,1,CD9
BP,intestinal stem cell homeostasis,6,1,0.05321322992482116,1,LPCAT3
BP,positive regulation of Rac protein signal transduction,5,1,0.0532215548447992,1,AUTS2
BP,regulation of cellular biosynthetic process,5573,52,0.0534789850617424,1,"CTDSPL,BRD8,CHP1,CLC,CDYL2,MSI2,ELK4,ETS1,FCER2,FOXK1,CUX2,UBR4,RYBP,ZNF521,AUTS2,EHF,AHDC1,SLCO3A1,KANSL1,STPG4,ZBTB48,HMGA1,EIF6,ZNF662,RERE,NFIA,MTERF3,PDE4D,BCL11A,NDFIP2,PRG2,PRKCB,PRKCH,PTAFR,SLC24A3,EP400,RPS6KA2,RREB1,SMURF2,SMYD3,CREB3L2,SRPK2,TOP1,ZNF215,CARD14,MCPH1,AXIN1,URI1,CREG1,BTRC,RPS6KA4,IL1RL1,MTA2"
BP,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,191,4,0.0535391447239824,1,"CLC,FCER2,CD1D,IL1RL1"
BP,regulation of nucleobase-containing compound metabolic process,4020,42,0.05414715698990509,1,"CTDSPL,BRD8,CHP1,CDYL2,ELK4,ETS1,FOXK1,CUX2,RYBP,ZNF521,AUTS2,EHF,AHDC1,SLCO3A1,KANSL1,STPG4,ZBTB48,HMGA1,ZNF662,RERE,NFIA,MTERF3,BCL11A,PRKCB,PRKCH,PTAFR,EP400,RREB1,SMURF2,SMYD3,CREB3L2,SRPK2,ZNF215,CARD14,MCPH1,AXIN1,URI1,CREG1,BTRC,RPS6KA4,MTA2,BABAM2"
BP,acylglycerol transport,8,1,0.05414774904449476,1,LPCAT3
BP,triglyceride transport,8,1,0.05414774904449476,1,LPCAT3
BP,olfactory bulb mitral cell layer development,3,1,0.054326983012258225,1,OGDH
MF,molecular adaptor activity,576,10,0.054430511958019456,1,"AKAP13,ZZEF1,AHDC1,HMGA1,FZR1,BIN3,CSTPP1,AXIN1,BTRC,DLG5"
BP,glycolytic process,89,3,0.05443595232133561,1,"FOXK1,EIF6,OGDH"
MF,transcription coactivator activity,270,6,0.05445041921132106,1,"BRD8,ETS1,HMGA1,RERE,PRKCB,MTA2"
BP,epigenetic programming in the zygotic pronuclei,9,1,0.05455797547164307,1,STPG4
BP,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,93,3,0.05484650949777676,1,"FBXW8,FZR1,AXIN1"
BP,regulation of protein modification by small protein conjugation or removal,239,5,0.05526857000053265,1,"CHP1,FZR1,NDFIP2,AXIN1,BTRC"
BP,deoxyribonucleoside catabolic process,6,1,0.055318368141614616,1,GDA
BP,positive regulation of epithelial cell proliferation involved in wound healing,10,1,0.055377883398635065,1,B4GALT1
BP,negative regulation of insulin receptor signaling pathway,41,2,0.055693841285099736,1,"PRKCB,PTPRE"
MF,protein antigen binding,7,1,0.05581430310991442,1,EP400
MF,"calcium, potassium:sodium antiporter activity",5,1,0.0558233366021188,1,SLC24A3
BP,pyrimidine nucleoside diphosphate metabolic process,9,1,0.05586324258780341,1,ENTPD7
BP,purine nucleoside catabolic process,8,1,0.05591689075057777,1,GDA
MF,phospholipase inhibitor activity,13,1,0.05597725271090688,1,ANXA9
BP,response to gravity,9,1,0.0566549226726321,1,PTAFR
BP,xylulose 5-phosphate metabolic process,6,1,0.056737825834908606,1,TKT
BP,xylulose 5-phosphate biosynthetic process,6,1,0.056737825834908606,1,TKT
BP,axial mesoderm morphogenesis,4,1,0.05698073732653877,1,AXIN1
CC,iron-sulfur cluster assembly complex,12,1,0.057029723316178824,1,BOLA3
BP,adaptive immune response,463,7,0.057185418558877515,1,"CLC,FCER2,PRKCB,CTNNBL1,ENTPD7,CD1D,IL1RL1"
CC,cell-substrate junction,430,9,0.057424264360247175,1,"CHP1,HMGA1,LAMA3,DST,VCL,ZFYVE21,IL1RL1,CD9,MRC2"
BP,negative regulation of meiotic nuclear division,9,1,0.05756774075840197,1,RPS6KA2
CC,ficolin-1-rich granule,185,4,0.05761521648832242,1,"UBR4,CAB39,PRG2,VCL"
MF,copper ion binding,61,2,0.05798743541899768,1,"F5,ATOX1"
BP,positive regulation of nitrogen compound metabolic process,3041,35,0.058092083272342845,1,"BRD8,CHP1,ELK4,ETS1,FOXK1,TNIK,RYBP,ZNF521,AUTS2,FBXW8,EHF,SLCO3A1,KANSL1,STPG4,ZBTB48,HMGA1,EIF6,RERE,NFIA,IL20,FZR1,CAB39,NDFIP2,PRKCB,PTAFR,EP400,RREB1,SMYD3,CREB3L2,CARD14,AXIN1,BTRC,RPS6KA4,MTA2,BABAM2"
BP,UTP metabolic process,12,1,0.05828963395508893,1,ENTPD7
BP,negative regulation of T-helper 1 type immune response,8,1,0.05855931123967457,1,IL1RL1
BP,protein acetylation,104,3,0.05922731750438052,1,"BRD8,AUTS2,EP400"
BP,C-5 methylation of cytosine,5,1,0.059252794503744266,1,STPG4
BP,secretion by tissue,42,2,0.059453977293123364,1,"CEL,P2RY2"
CC,RPAP3/R2TP/prefoldin-like complex,11,1,0.05950422450899284,1,URI1
BP,negative regulation of cellular response to insulin stimulus,42,2,0.06016137809962273,1,"PRKCB,PTPRE"
BP,allantoin metabolic process,9,1,0.06050248936230507,1,GDA
BP,development of secondary sexual characteristics,9,1,0.0605086388560578,1,B4GALT1
BP,positive regulation of mucus secretion,5,1,0.060533486268205955,1,P2RY2
BP,positive regulation of trophoblast cell migration,7,1,0.06061830732945938,1,SMURF2
BP,ammonium import across plasma membrane,4,1,0.061081599676440106,1,"SLC12A4,SLC12A6"
BP,phospholipase C-activating G protein-coupled receptor signaling pathway,110,3,0.06123667463429858,1,"P2RY2,PRKCB,PTAFR"
BP,oncogene-induced cell senescence,6,1,0.06136743091204131,1,HMGA1
BP,positive regulation of heart rate by epinephrine-norepinephrine,5,1,0.06188830041215654,1,PDE4D
BP,regulation of blood volume by renin-angiotensin,8,1,0.06270040022164217,1,RPS6KA2
BP,positive regulation of lamellipodium organization,36,2,0.06276427182953767,1,"AUTS2,RREB1"
BP,"positive regulation of wound healing, spreading of epidermal cells",5,1,0.06290931958736543,1,RREB1
BP,regulation of lamellipodium assembly,41,2,0.0629283494682632,1,"AUTS2,BIN3"
CC,intermediate filament,201,3,0.06306852522435778,1,"KRTAP29-1,EIF6,DST"
BP,succinyl-CoA metabolic process,10,1,0.0631664984290704,1,OGDH
MF,histone H3K36 dimethyltransferase activity,4,1,0.06332225166722141,1,SMYD3
CC,BRCA1-A complex,8,1,0.06376066174077946,1,BABAM2
BP,cellular response to ether,6,1,0.06399147151523425,1,PTAFR
BP,regulation of histone modification,40,2,0.06408548464197512,1,"AUTS2,KANSL1"
CC,male germ cell nucleus,52,2,0.06438013230215955,1,"STPG4,TOP1"
BP,protein maturation by iron-sulfur cluster transfer,17,1,0.06452728192496236,1,BOLA3
BP,regulation of DNA-binding transcription factor activity,404,7,0.06476744542474963,1,"CHP1,SLCO3A1,PRKCB,PRKCH,CARD14,BTRC,RPS6KA4"
MF,cuprous ion binding,9,1,0.06484127144241782,1,ATOX1
MF,beta-adrenergic receptor kinase activity,4,1,0.06509321954530502,1,GRK5
MF,peroxisome targeting sequence binding,5,1,0.0651098295851962,1,BABAM2
BP,positive regulation of blood pressure by epinephrine-norepinephrine,6,1,0.06567621757507534,1,PDE4D
MF,L-serine transmembrane transporter activity,8,1,0.06572125582665092,1,SERINC5
BP,L-serine transport,8,1,0.06572125582665092,1,SERINC5
BP,regulation of mast cell chemotaxis,8,1,0.06578811549213784,1,RIN3
MF,DNA topoisomerase activity,7,1,0.06587801544384797,1,TOP1
BP,positive regulation of protein glycosylation,8,1,0.06596467366498103,1,CHP1
MF,quaternary ammonium group binding,53,2,0.066434992405285,1,"OGDH,TKT"
BP,radial glia guided migration of Purkinje cell,3,1,0.0667974575527952,1,RERE
CC,female pronucleus,10,1,0.06697860479807348,1,STPG4
MF,interleukin-1 receptor activity,7,1,0.06713847803008423,1,IL1RL1
BP,regulation of interleukin-1-mediated signaling pathway,10,1,0.06722179782398219,1,IL1RN
BP,regulation of intestinal absorption,12,1,0.06791285922928285,1,LPCAT3
MF,adenosine receptor binding,7,1,0.06815012122166002,1,P2RY2
BP,regulation of lipid biosynthetic process,189,4,0.0684105063089766,1,"LPCAT3,CHP1,UBR4,EIF6"
MF,lipase inhibitor activity,17,1,0.06852354379253184,1,ANXA9
MF,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",9,1,0.0689193219306213,1,OGDH
BP,embryonic cleavage,8,1,0.06900151890804487,1,TOP1
MF,acyl-CoA oxidase activity,7,1,0.06933664150241184,1,ACOX1
MF,double-stranded telomeric DNA binding,9,1,0.06934223353491101,1,ZBTB48
CC,dihydrolipoyl dehydrogenase complex,9,1,0.06949169680671165,1,OGDH
MF,SMAD binding,79,3,0.0696899406555361,1,"FKBP1A,ZC3H3,SMURF2,AXIN1"
BP,regulation of peptidyl-threonine phosphorylation,45,2,0.06973974893244321,1,"CAB39,AXIN1"
